CustomerID,Recency,Frequency,Monetary,Target
13600.0,281,19,219.52,0
13601.0,14,99,693.32,0
13602.0,34,23,428.89,0
13606.0,212,37,246.63,1
13607.0,9,97,675.51,0
13610.0,23,196,969.04,1
13611.0,58,72,1154.4,0
13614.0,58,103,1081.03,1
13615.0,288,23,417.69,0
13617.0,9,44,544.18,0
13618.0,143,13,177.34,0
13621.0,86,19,213.85,0
13623.0,0,78,727.74,0
13626.0,222,19,257.23,0
13627.0,28,92,1638.47,0
13629.0,0,56,7076.36,1
13630.0,45,67,1799.78,1
13631.0,69,11,3070.42,0
13632.0,12,128,1666.79,1
13634.0,2,186,1547.3600000000001,0
13635.0,37,62,1071.03,0
13636.0,6,63,949.12,0
13637.0,21,99,804.3,0
13639.0,43,40,1033.34,0
13642.0,185,57,312.28,0
13643.0,0,28,519.44,0
13644.0,14,109,1845.3400000000001,1
13645.0,89,5,252.1,0
13647.0,40,60,1275.9,1
13649.0,226,23,346.6,0
13650.0,36,79,1538.1000000000001,1
13651.0,4,6,94.2,0
13652.0,15,63,1095.08,0
13654.0,12,166,2707.33,0
13655.0,83,56,932.97,0
13656.0,134,49,379.65,0
13657.0,171,9,152.34,1
13658.0,54,82,2096.77,1
13659.0,175,103,1563.0,0
13662.0,55,52,881.26,0
13663.0,148,13,189.47,0
13666.0,29,12,84.65,0
13667.0,118,83,299.05,0
13668.0,1,361,5240.83,1
13669.0,20,9,218.55,0
13670.0,44,25,349.7,0
13672.0,270,6,186.39000000000001,0
13673.0,1,36,204.12,1
13675.0,120,25,486.82000000000005,0
13678.0,121,16,232.6,0
13680.0,8,132,3084.04,1
13681.0,38,33,531.08,1
13682.0,156,3,59.5,0
13684.0,255,29,65.13,0
13685.0,14,23,1934.45,1
13686.0,152,8,72.0,0
13689.0,32,6,910.0,0
13690.0,28,9,172.25,0
13692.0,183,32,871.58,1
13694.0,12,518,57069.24,1
13695.0,0,90,2504.13,0
13697.0,8,12,151.3,0
13699.0,124,14,308.58000000000004,0
13700.0,21,185,1940.53,1
13703.0,287,1,99.5,0
13704.0,16,111,1906.02,1
13705.0,114,21,522.68,1
13706.0,272,20,330.79,0
13707.0,236,48,806.41,0
13708.0,240,49,285.33,0
13709.0,6,307,5779.34,1
13710.0,1,8,180.48,0
13711.0,188,13,252.06,0
13712.0,216,10,228.84,0
13715.0,250,104,1077.39,0
13716.0,238,21,138.28,0
13717.0,1,102,1445.01,0
13718.0,215,12,306.55,0
13719.0,2,54,920.02,1
13720.0,86,43,799.9,0
13721.0,5,28,524.14,0
13722.0,101,85,2375.41,0
13723.0,186,6,199.85000000000002,0
13725.0,19,104,1980.56,0
13726.0,8,42,1079.66,0
13727.0,3,14,223.08,1
13728.0,6,63,1016.14,0
13730.0,105,43,752.6,0
13731.0,188,38,610.59,0
13735.0,12,170,2399.55,1
13736.0,229,76,357.53,1
13737.0,169,30,339.6,0
13740.0,210,23,350.75,0
13741.0,41,34,668.4300000000001,0
13742.0,59,266,2775.4700000000003,1
13743.0,58,34,1065.84,1
13744.0,64,63,1080.52,0
13745.0,131,25,300.04,0
13747.0,343,1,79.6,0
13748.0,65,28,948.25,0
13750.0,23,24,1647.26,0
13751.0,257,9,296.25,0
13752.0,93,75,1175.38,0
13753.0,257,35,741.26,0
13754.0,121,12,282.6,0
13755.0,7,130,992.5600000000001,1
13756.0,5,113,3876.0800000000004,1
13758.0,8,106,2677.7400000000002,1
13759.0,2,25,659.4100000000001,0
13760.0,23,57,286.79,0
13761.0,19,70,1070.65,0
13762.0,188,7,306.72,0
13763.0,32,15,1714.96,0
13764.0,40,207,1519.42,0
13767.0,30,339,13683.68,1
13769.0,6,119,2478.59,1
13771.0,33,119,2634.45,0
13772.0,3,173,1122.63,0
13774.0,51,22,345.0,0
13777.0,27,158,16974.850000000002,1
13778.0,72,9,178.7,0
13780.0,140,9,116.28000000000002,1
13781.0,220,17,127.84,0
13782.0,17,98,738.8,1
13784.0,27,30,2424.63,1
13786.0,336,7,230.4,0
13787.0,45,31,309.04,0
13791.0,97,11,1516.0,0
13792.0,35,13,195.55,0
13798.0,0,301,33855.44,1
13799.0,86,39,688.86,0
13800.0,279,33,558.32,0
13801.0,36,23,324.8,0
13802.0,108,60,4599.42,0
13803.0,224,17,277.07,0
13804.0,0,135,2588.39,0
13805.0,21,13,924.5999999999999,0
13806.0,33,10,256.38,0
13807.0,336,7,112.6,0
13808.0,16,63,1518.5,1
13809.0,274,12,155.05,0
13810.0,25,21,1253.0,1
13811.0,153,13,814.5,0
13812.0,11,36,539.0,0
13813.0,9,69,1366.8600000000001,0
13814.0,61,57,1579.12,0
13815.0,141,136,2977.75,1
13816.0,33,17,371.69,1
13817.0,321,9,128.7,1
13819.0,271,36,1140.35,0
13821.0,114,59,385.64,0
13822.0,9,91,468.38,1
13823.0,61,26,650.42,1
13824.0,2,46,1698.94,0
13826.0,145,10,189.5,0
13827.0,27,92,409.8,0
13831.0,57,67,1791.05,1
13833.0,128,28,383.85,0
13835.0,22,49,742.91,1
13837.0,181,18,266.59000000000003,0
13838.0,87,114,467.54,1
13841.0,222,1,85.0,0
13842.0,28,206,3385.62,0
13845.0,34,9,312.98,0
13846.0,211,43,663.9300000000001,1
13848.0,61,5,1255.0,0
13849.0,21,101,1537.95,0
13850.0,98,93,1595.48,0
13851.0,65,81,2651.46,0
13853.0,26,23,1090.1399999999999,0
13854.0,6,101,7497.2,1
13856.0,138,14,388.5,0
13858.0,26,11,216.17000000000002,0
13859.0,295,28,201.16,0
13860.0,21,37,617.8100000000001,1
13862.0,42,131,2089.7,1
13863.0,217,20,305.78,0
13865.0,27,30,501.56,0
13866.0,43,7,145.67,0
13867.0,0,60,1005.09,0
13868.0,8,32,507.54,1
13869.0,92,304,3083.65,0
13870.0,9,111,2618.19,1
13871.0,14,313,5870.49,1
13873.0,89,23,389.6,0
13874.0,327,18,540.45,0
13875.0,23,104,1786.79,0
13876.0,33,7,122.7,0
13877.0,55,3,117.24,0
13878.0,24,35,1271.57,0
13880.0,21,140,2823.12,1
13881.0,8,154,13361.84,1
13882.0,12,34,683.31,1
13883.0,188,94,1742.78,1
13884.0,58,46,540.5,1
13885.0,158,28,506.8,0
13886.0,40,16,243.56,0
13887.0,173,19,349.55,0
13888.0,89,39,595.67,0
13889.0,62,15,416.90000000000003,0
13890.0,2,57,1001.91,1
13892.0,22,26,571.77,1
13893.0,267,21,821.1,0
13894.0,279,10,160.85,1
13895.0,36,83,1911.1100000000001,1
13897.0,19,17,311.16,0
13898.0,295,12,155.93,0
13899.0,244,15,298.5,1
13900.0,152,43,740.95,0
13901.0,41,149,2867.2000000000003,0
13904.0,6,26,332.64,0
13908.0,49,122,2369.55,0
13911.0,26,148,2580.91,0
13914.0,5,16,321.07,1
13917.0,19,18,272.04,0
13918.0,19,30,1212.8400000000001,0
13919.0,28,28,384.81,0
13922.0,321,7,172.25,0
13923.0,23,20,351.13,0
13924.0,1,66,1161.26,1
13925.0,62,41,678.25,0
13927.0,44,21,348.99,0
13928.0,0,21,356.67,1
13929.0,138,9,842.65,0
13930.0,27,17,337.34,0
13931.0,65,58,1237.53,0
13932.0,264,16,307.4,0
13933.0,78,23,608.79,0
13934.0,233,31,922.1,0
13936.0,149,26,376.58,0
13937.0,138,9,158.85,0
13938.0,4,7,71.66,0
13939.0,78,34,390.21,1
13940.0,33,41,616.3000000000001,1
13941.0,59,36,3859.3,1
13946.0,48,11,561.57,0
13947.0,34,5,90.60000000000001,0
13948.0,330,3,102.0,0
13949.0,9,99,1604.25,1
13950.0,42,15,323.66,1
13951.0,145,39,674.45,0
13952.0,187,137,3251.071,0
13953.0,22,13,3104.36,1
13954.0,40,13,227.41,1
13955.0,123,33,322.96,0
13956.0,23,127,865.72,1
13959.0,48,90,594.04,0
13960.0,41,4,128.1,1
13962.0,215,7,117.6,1
13963.0,277,35,664.54,0
13967.0,115,2,80.7,0
13969.0,7,484,6407.11,1
13971.0,29,130,2357.56,1
13972.0,40,15,190.25,0
13973.0,256,11,264.7,0
13974.0,18,28,413.59000000000003,0
13975.0,0,329,2461.2400000000002,0
13976.0,176,10,357.98,0
13978.0,14,14,158.99,1
13979.0,42,54,869.87,0
13980.0,29,11,200.14,0
13982.0,8,111,1871.81,0
13983.0,9,106,2474.55,1
13984.0,95,12,819.33,1
13985.0,1,271,5380.54,1
13988.0,13,207,3685.52,1
13989.0,35,41,1266.08,0
13990.0,182,16,311.3,0
13991.0,21,48,537.16,1
13993.0,12,121,3466.36,0
13994.0,9,143,2158.04,1
13995.0,25,73,1177.93,1
13999.0,34,167,3177.41,1
14000.0,180,15,635.66,0
14001.0,15,39,2043.0800000000002,0
14002.0,103,47,529.73,0
14004.0,12,171,4582.64,0
14005.0,45,54,977.68,1
14006.0,85,30,962.19,0
14009.0,167,42,695.61,0
14012.0,247,11,328.8,0
14013.0,79,34,473.02,0
14014.0,46,39,505.18,0
14015.0,22,20,917.34,0
14016.0,131,161,4341.21,0
14019.0,16,66,1421.6100000000001,0
14020.0,57,18,331.14,1
14021.0,124,22,631.9,0
14022.0,194,28,440.0,0
14023.0,219,16,273.14,1
14024.0,91,16,327.7,0
14027.0,30,6,104.82,0
14029.0,32,15,467.66,0
14030.0,58,185,1816.81,1
14031.0,18,219,14711.65,1
14032.0,7,117,2250.29,1
14034.0,126,25,473.90999999999997,1
14035.0,16,54,1127.7,1
14036.0,254,38,626.65,0
14037.0,145,28,147.20000000000002,0
14038.0,47,92,1560.38,0
14039.0,2,6,152.2,0
14040.0,10,229,3560.32,0
14041.0,235,21,141.41,0
14044.0,72,182,535.71,1
14045.0,78,6,1659.75,0
14046.0,253,14,154.99,0
14047.0,42,21,957.46,1
14048.0,274,85,409.93,0
14049.0,128,273,3244.74,1
14050.0,1,54,746.36,0
14051.0,0,176,12688.99,1
14053.0,93,4,260.25,0
14054.0,34,6,92.46000000000001,0
14055.0,75,10,725.6400000000001,0
14056.0,4,971,7193.72,1
14057.0,36,269,5572.5,1
14059.0,236,8,183.6,0
14060.0,26,185,5430.38,1
14062.0,41,97,9225.47,1
14064.0,82,57,1097.03,1
14066.0,236,7,152.55,0
14067.0,33,52,374.7,0
14068.0,289,24,265.85,0
14071.0,1,172,941.75,1
14073.0,1,13,151.04,0
14075.0,230,18,307.92,1
14076.0,98,44,118.67,0
14077.0,10,42,499.42,0
14078.0,71,65,1049.37,0
14079.0,94,12,375.1,0
14080.0,2,4,45.599999999999994,0
14081.0,271,150,921.62,0
14082.0,334,29,182.25,0
14083.0,95,98,533.39,1
14085.0,14,368,3511.48,1
14088.0,6,425,37603.05,1
14089.0,26,13,158.75,0
14090.0,294,1,76.32000000000001,0
14092.0,37,173,3096.59,1
14096.0,8,2688,28401.03,1
14098.0,6,21,147.35,0
14099.0,12,235,2890.37,1
14100.0,107,25,191.95,0
14101.0,43,35,5976.79,0
14102.0,6,37,546.0,1
14104.0,124,21,216.21,0
14105.0,208,74,1266.23,0
14107.0,21,123,2703.23,0
14108.0,0,34,597.91,0
14109.0,42,9,144.2,0
14110.0,6,153,5032.27,1
14111.0,65,5,295.5,1
14112.0,9,154,2704.05,1
14113.0,47,9,926.38,1
14114.0,243,15,386.53,0
14116.0,0,64,1169.82,1
14117.0,113,3,90.0,0
14121.0,29,20,233.1,1
14124.0,53,5,419.58,0
14125.0,47,84,1295.43,1
14127.0,92,44,709.71,0
14128.0,30,46,637.5,0
14129.0,65,34,726.23,1
14130.0,288,66,480.91,0
14132.0,5,147,2627.9,1
14133.0,99,28,605.64,0
14135.0,1,122,4247.41,1
14138.0,33,32,621.71,1
14139.0,15,26,415.82,0
14140.0,1,40,540.99,1
14141.0,29,30,688.7800000000001,1
14142.0,342,22,311.81,0
14143.0,103,7,115.8,0
14145.0,16,11,3742.2,0
14146.0,50,137,2965.84,1
14147.0,47,5,483.4,0
14148.0,203,3,157.2,0
14149.0,190,28,446.62,0
14150.0,5,26,658.64,0
14152.0,44,49,621.29,0
14154.0,208,52,1345.62,0
14155.0,235,6,118.75,0
14156.0,2,1308,110854.83,1
14157.0,254,37,269.18,1
14158.0,9,41,507.65999999999997,0
14159.0,10,985,3808.7599999999998,1
14161.0,185,104,1097.6200000000001,0
14162.0,143,25,289.36,0
14163.0,56,52,2445.91,0
14164.0,40,29,1631.77,0
14165.0,245,24,120.44,0
14167.0,8,50,562.59,0
14171.0,67,58,363.79,0
14173.0,14,23,243.81,1
14174.0,2,26,134.46,0
14175.0,29,149,3222.3,0
14176.0,266,31,576.9000000000001,0
14177.0,55,41,549.46,0
14178.0,10,195,934.9300000000001,1
14179.0,10,157,701.57,0
14180.0,27,223,4408.62,1
14184.0,36,24,452.89,0
14185.0,300,3,197.65,0
14188.0,0,65,2054.36,0
14189.0,13,210,3735.42,1
14191.0,7,172,3149.84,1
14193.0,37,42,853.39,0
14194.0,11,463,8719.960000000001,1
14195.0,171,7,1012.0,0
14196.0,76,6,335.52,0
14198.0,56,29,528.8,1
14199.0,187,2,185.39999999999998,0
14201.0,29,37,747.44,0
14205.0,233,14,222.9,1
14206.0,208,20,328.15999999999997,0
14208.0,64,10,151.74,0
14209.0,90,81,1876.33,1
14210.0,75,102,1905.8400000000001,0
14211.0,22,112,2241.1,0
14212.0,59,9,1070.48,0
14214.0,0,67,1004.38,0
14215.0,47,80,1343.91,1
14216.0,7,30,459.8,1
14217.0,9,83,1665.14,1
14218.0,12,12,169.48000000000002,0
14220.0,216,21,632.4000000000001,0
14221.0,11,193,3432.8,0
14222.0,146,41,683.17,0
14223.0,61,60,991.13,0
14224.0,79,113,1009.73,0
14226.0,40,53,1877.77,1
14227.0,55,160,3031.9,1
14229.0,21,40,1547.2,0
14231.0,153,50,925.71,0
14232.0,12,115,2048.07,0
14233.0,18,35,1462.72,0
14234.0,14,125,431.0,1
14235.0,44,79,3144.86,0
14236.0,50,15,490.86,0
14237.0,342,9,161.0,0
14238.0,295,8,146.85,0
14239.0,12,112,2380.85,0
14240.0,195,10,226.85000000000002,1
14241.0,153,10,213.70000000000002,0
14242.0,204,16,280.55,0
14243.0,7,135,2481.35,1
14245.0,189,108,1693.45,0
14246.0,80,75,1474.06,0
14247.0,247,20,136.77,0
14248.0,287,8,302.58,0
14250.0,58,74,1228.83,1
14251.0,27,36,1259.46,1
14256.0,229,53,969.0600000000001,0
14257.0,33,106,3099.7200000000003,0
14258.0,59,103,11298.380000000001,1
14259.0,111,5,120.0,0
14261.0,20,52,1163.45,0
14262.0,23,90,1593.75,1
14264.0,124,17,333.97,0
14265.0,78,31,530.18,0
14267.0,132,55,1516.24,0
14270.0,301,29,492.65000000000003,0
14271.0,195,10,112.32000000000001,0
14272.0,43,33,437.96,0
14273.0,20,29,559.97,0
14276.0,68,64,1119.74,0
14277.0,181,74,1629.03,1
14280.0,166,8,134.04,0
14282.0,1,124,3018.54,1
14284.0,0,32,595.25,0
14285.0,7,22,1554.03,1
14286.0,15,188,2692.85,1
14287.0,168,4,83.28,1
14288.0,182,16,426.6,0
14289.0,104,42,832.78,1
14290.0,25,85,2050.12,1
14291.0,27,202,3325.56,1
14292.0,9,93,4458.61,1
14293.0,116,40,739.41,1
14295.0,9,5,166.20000000000002,0
14297.0,20,36,724.95,1
14298.0,0,1623,50889.7,1
14299.0,27,111,3150.55,1
14301.0,86,13,640.14,0
14304.0,192,17,383.45,0
14305.0,40,105,1858.96,0
14306.0,20,33,2093.32,0
14307.0,58,180,2995.7200000000003,0
14309.0,63,83,1633.7,1
14311.0,212,20,310.26,0
14312.0,16,87,1611.5900000000001,0
14314.0,76,8,120.0,0
14315.0,14,101,2481.13,0
14317.0,34,24,508.58,0
14320.0,176,31,477.79,0
14321.0,43,104,1230.59,1
14323.0,84,36,605.0600000000001,0
14326.0,211,8,183.85,0
14327.0,132,12,311.65000000000003,0
14329.0,18,241,4606.79,1
14331.0,93,28,462.66,0
14332.0,35,15,559.24,1
14333.0,37,15,415.2,0
14334.0,63,148,2328.71,1
14335.0,65,40,347.5,1
14336.0,167,59,1114.39,1
14338.0,130,31,588.22,0
14339.0,212,14,309.52000000000004,0
14340.0,188,6,134.7,0
14341.0,14,128,2166.98,0
14342.0,0,16,510.78000000000003,1
14344.0,96,71,889.9300000000001,0
14345.0,8,6,108.98,0
14346.0,90,60,1021.58,0
14348.0,229,18,409.57,0
14350.0,243,18,282.93,0
14351.0,134,1,51.0,0
14352.0,126,47,1078.96,0
14353.0,184,6,90.6,0
14355.0,335,11,174.4,0
14356.0,49,33,701.23,0
14357.0,12,40,225.12,0
14359.0,12,47,785.48,1
14360.0,1,117,2118.03,0
14364.0,78,69,3717.35,0
14367.0,0,484,8279.44,1
14368.0,289,8,155.0,0
14371.0,264,4,100.5,0
14373.0,327,4,76.55,0
14375.0,154,66,235.56,0
14377.0,160,11,617.05,0
14379.0,13,46,348.1,0
14381.0,21,56,202.68,0
14383.0,7,59,1247.69,0
14386.0,266,7,142.4,0
14387.0,2,139,1727.6,0
14388.0,5,163,2740.86,1
14389.0,34,45,1043.46,0
14390.0,7,215,3034.92,1
14393.0,187,5,67.95,0
14395.0,29,291,2920.92,1
14396.0,34,73,487.99,0
14397.0,11,60,1590.18,1
14400.0,118,25,574.7,0
14401.0,7,157,3697.7,1
14403.0,99,20,1475.81,0
14404.0,3,100,1449.32,0
14406.0,88,8,156.75,0
14407.0,76,73,2157.73,0
14408.0,64,98,2290.81,1
14409.0,40,54,2059.4500000000003,0
14410.0,61,189,1100.27,0
14411.0,280,14,1063.0,0
14412.0,12,43,770.03,0
14413.0,331,22,121.05,0
14414.0,61,97,1496.98,0
14415.0,12,459,4653.4400000000005,1
14416.0,11,11,361.0,1
14418.0,77,19,150.44,1
14419.0,8,156,840.89,1
14420.0,68,29,387.52,0
14421.0,26,27,813.11,0
14422.0,22,187,3551.08,1
14423.0,187,3,265.2,0
14426.0,1,200,3810.5,1
14427.0,19,17,363.34000000000003,0
14428.0,5,124,1022.2,1
14431.0,272,17,470.36,0
14432.0,7,266,1383.05,1
14434.0,7,10,1032.0,1
14436.0,68,9,89.06,0
14437.0,335,5,63.0,0
14438.0,275,9,131.9,0
14439.0,289,32,2661.24,0
14440.0,11,46,1740.43,1
14441.0,12,42,1407.19,1
14442.0,174,63,1589.82,0
14443.0,23,93,1420.2,0
14446.0,50,176,674.56,1
14447.0,20,56,872.47,1
14448.0,333,18,102.35000000000001,1
14449.0,33,204,698.47,1
14450.0,150,40,483.25,0
14451.0,29,105,643.9,0
14452.0,63,30,127.37,1
14453.0,159,22,119.93,0
14456.0,9,631,2059.74,1
14457.0,280,4,113.64,0
14459.0,124,37,1837.92,0
14460.0,79,16,434.34,0
14461.0,117,180,2103.06,0
14462.0,35,233,1980.57,0
14463.0,67,6,529.62,0
14465.0,216,123,1038.44,0
14466.0,43,58,1785.65,1
14467.0,15,41,311.97,1
14470.0,257,35,297.64,1
14472.0,73,265,1852.67,0
14473.0,43,7,234.34,0
14474.0,15,29,547.66,0
14475.0,41,42,925.85,0
14476.0,226,17,193.0,0
14477.0,20,7,964.2,1
14479.0,223,18,316.25,0
14481.0,134,30,636.51,0
14482.0,3,73,1408.83,1
14483.0,251,9,137.1,0
14484.0,19,14,321.92,0
14485.0,8,46,162.8,0
14487.0,10,121,1013.29,1
14488.0,37,46,1064.28,0
14489.0,176,30,463.38,0
14491.0,144,17,340.93,0
14493.0,16,49,1010.72,1
14495.0,20,6,123.80000000000001,0
14496.0,281,19,538.8100000000001,0
14497.0,278,29,475.37,0
14498.0,12,193,1957.32,0
14499.0,103,86,367.81,1
14500.0,57,7,356.85,0
14501.0,153,10,251.21,0
14502.0,2,525,2095.7,1
14503.0,39,85,1284.45,1
14504.0,16,107,673.26,0
14505.0,7,670,5170.89,1
14506.0,35,227,1484.68,1
14507.0,9,94,1130.28,1
14508.0,59,24,137.56,1
14511.0,2,49,1013.49,1
14512.0,157,23,275.28,0
14513.0,70,12,455.59000000000003,0
14514.0,30,69,990.2,0
14515.0,36,62,1323.8700000000001,1
14517.0,2,18,330.45,0
14518.0,33,16,174.37,0
14520.0,260,1,165.0,1
14522.0,41,16,831.5,1
14523.0,77,12,241.09,0
14524.0,1,197,1843.83,0
14525.0,12,218,3229.73,1
14527.0,1,814,6971.04,1
14528.0,6,18,364.21999999999997,0
14529.0,29,213,578.61,0
14530.0,62,186,2482.32,1
14532.0,205,64,932.85,0
14533.0,29,57,1797.06,1
14534.0,35,450,3737.26,1
14535.0,29,328,2854.84,0
14536.0,229,18,170.95,0
14537.0,27,10,355.56,0
14538.0,34,19,388.25,0
14539.0,14,7,72.13,1
14540.0,45,56,637.9300000000001,1
14541.0,28,105,1453.35,0
14542.0,155,5,103.25,0
14543.0,43,65,3271.15,1
14544.0,331,54,1101.77,1
14546.0,10,326,2078.1,1
14547.0,2,143,944.95,1
14548.0,120,4,652.8,0
14549.0,280,56,289.24,0
14550.0,14,26,340.79,1
14551.0,173,7,125.43,1
14552.0,121,57,164.22,0
14553.0,2,79,717.79,1
14554.0,21,48,334.93,1
14555.0,26,19,312.54,0
14557.0,54,16,788.38,0
14560.0,0,66,2039.29,1
14561.0,45,69,1080.76,0
14562.0,7,324,3809.4,1
14565.0,65,127,3099.12,0
14566.0,80,4,1432.0,0
14567.0,26,33,1530.3600000000001,0
14570.0,250,29,218.06,0
14572.0,9,258,2669.4900000000002,1
14573.0,149,227,1639.82,0
14576.0,341,1,35.400000000000006,0
14577.0,133,90,646.64,1
14582.0,10,6,114.11,0
14583.0,113,213,741.72,1
14584.0,138,98,1033.06,0
14585.0,19,29,157.05,0
14586.0,246,19,237.35999999999999,0
14587.0,153,351,1452.68,1
14589.0,341,3,39.75,0
14591.0,182,37,204.02,1
14592.0,4,158,557.94,0
14593.0,168,64,339.59,1
14594.0,342,31,255.0,1
14595.0,25,90,1533.07,1
14597.0,161,3,165.1,1
14598.0,13,50,221.97,0
14600.0,275,25,393.33000000000004,0
14603.0,244,2,660.0,0
14606.0,1,2346,10837.45,1
14607.0,5,62,13090.2,1
14608.0,55,8,790.95,1
14609.0,41,4,601.56,0
14616.0,212,3,406.08000000000004,0
14618.0,307,5,211.8,1
14619.0,215,20,394.44,0
14620.0,175,26,412.78000000000003,0
14621.0,126,47,1002.9100000000001,1
14622.0,154,21,320.58000000000004,0
14623.0,1,133,886.7,0
14624.0,26,13,225.85,0
14625.0,165,53,899.63,0
14626.0,34,95,2182.2,1
14628.0,60,24,671.96,0
14629.0,16,83,603.1800000000001,1
14631.0,20,41,1006.98,0
14632.0,232,8,114.56,0
14633.0,235,20,344.90000000000003,0
14636.0,5,28,609.85,0
14638.0,20,16,443.6,0
14639.0,21,172,2984.4900000000002,0
14640.0,28,87,1789.43,1
14642.0,28,2,96.12,0
14643.0,139,31,693.8100000000001,0
14644.0,37,26,830.76,0
14645.0,126,30,597.09,0
14646.0,6,1861,247589.5,1
14647.0,170,28,236.04000000000002,0
14649.0,41,104,895.18,1
14651.0,36,101,653.75,0
14652.0,46,29,114.18,0
14653.0,1,151,1231.82,1
14655.0,40,27,1211.17,1
14656.0,138,80,291.05,0
14657.0,124,93,638.94,1
14658.0,86,14,123.14,1
14659.0,5,230,2380.53,1
14660.0,56,30,285.74,0
14662.0,204,87,512.28,1
14664.0,2,65,387.39,1
14665.0,30,90,1835.7,0
14667.0,0,491,8073.52,1
14669.0,211,166,1259.24,0
14670.0,249,123,392.86,0
14672.0,204,61,765.5500000000001,0
14673.0,7,33,678.1700000000001,1
14676.0,0,42,2548.2400000000002,0
14680.0,41,251,27586.51,1
14681.0,40,7,498.95,0
14682.0,157,2,52.0,0
14684.0,9,308,888.38,1
14687.0,76,15,628.38,0
14688.0,9,278,4949.83,1
14689.0,178,13,112.80000000000001,0
14690.0,13,48,355.05,0
14691.0,0,71,2114.33,0
14692.0,106,68,591.55,0
14693.0,234,8,172.9,0
14696.0,40,110,1778.41,1
14697.0,187,22,188.61,0
14698.0,17,77,611.77,1
14699.0,183,8,109.13000000000001,0
14700.0,1,112,2195.1,0
14701.0,142,234,1941.43,1
14702.0,2,288,2796.71,1
14704.0,8,288,1108.01,1
14705.0,168,1,179.0,0
14708.0,123,14,701.1800000000001,1
14709.0,0,186,4609.04,1
14710.0,9,64,319.23,1
14711.0,60,271,2355.63,1
14712.0,44,20,421.47,1
14713.0,68,273,2029.61,1
14715.0,64,49,594.75,1
14716.0,12,51,307.51,0
14719.0,30,132,788.0,1
14720.0,58,22,401.13,1
14722.0,116,28,180.42,0
14723.0,5,200,811.69,1
14727.0,243,10,268.58,0
14729.0,343,71,313.49,0
14730.0,34,398,1669.38,1
14731.0,16,45,380.02,0
14732.0,0,129,2238.38,1
14733.0,80,190,9044.2,1
14735.0,51,149,4347.25,1
14737.0,98,15,1081.75,1
14738.0,12,54,1314.45,0
14739.0,35,44,2857.36,1
14740.0,166,89,1448.21,0
14741.0,23,49,1168.39,1
14744.0,29,22,1011.78,1
14745.0,82,69,1220.26,0
14747.0,218,18,328.2,0
14748.0,93,75,1118.77,1
14752.0,13,5,389.64000000000004,0
14753.0,56,30,563.15,0
14754.0,14,41,638.05,0
14755.0,9,180,3615.19,1
14757.0,44,19,420.5,0
14758.0,114,71,1484.06,0
14759.0,82,52,870.85,1
14760.0,266,5,89.2,0
14761.0,28,11,255.9,0
14762.0,233,21,300.52,0
14764.0,16,6,278.3,0
14765.0,81,8,95.5,1
14766.0,50,114,2050.85,1
14768.0,96,4,133.20000000000002,1
14769.0,51,1038,10075.01,1
14770.0,201,52,876.4200000000001,0
14772.0,81,9,139.26,0
14775.0,27,60,1011.9,0
14776.0,20,117,2538.2999999999997,0
14778.0,96,35,730.86,0
14779.0,250,41,386.15,0
14780.0,24,27,447.68,0
14782.0,289,6,200.10000000000002,0
14784.0,293,4,114.68,1
14790.0,89,28,364.04,1
14792.0,33,2,6.2,0
14794.0,0,48,826.69,1
14795.0,135,6,131.45000000000002,0
14796.0,26,985,7177.93,1
14798.0,22,12,173.74,0
14799.0,20,13,157.7,0
14800.0,17,383,4331.79,0
14801.0,30,57,189.34,0
14803.0,131,44,845.5500000000001,0
14805.0,22,29,245.65,1
14806.0,44,11,193.39000000000001,0
14808.0,9,231,2718.6,0
14810.0,10,254,2085.33,0
14813.0,339,29,152.88,0
14815.0,6,53,778.5,0
14816.0,166,4,271.85,0
14817.0,169,63,1110.34,0
14818.0,43,48,657.8,0
14819.0,33,13,272.07,0
14820.0,3,23,381.29,1
14821.0,336,2,48.800000000000004,0
14823.0,149,70,321.43,0
14824.0,2,22,811.01,1
14825.0,32,95,1644.91,1
14828.0,166,17,2139.76,0
14829.0,153,34,531.63,1
14830.0,22,39,188.88,0
14834.0,27,54,1195.14,1
14837.0,59,108,1649.5,0
14840.0,237,4,62.85,0
14841.0,22,138,3295.76,0
14842.0,13,145,2824.69,0
14844.0,33,130,3189.81,0
14847.0,118,13,309.40000000000003,0
14849.0,6,357,7127.62,1
14850.0,281,21,325.75,0
14851.0,225,14,206.13,1
14852.0,27,143,2836.69,0
14853.0,180,3,214.5,1
14854.0,47,126,2740.03,0
14855.0,88,20,645.65,0
14856.0,5,65,1290.53,0
14857.0,29,60,1173.1200000000001,0
14859.0,49,43,927.12,1
14861.0,21,6,125.79,0
14862.0,118,21,304.1,1
14865.0,341,3,37.2,1
14866.0,8,91,13855.34,1
14867.0,155,36,710.28,0
14868.0,2,114,2193.36,1
14869.0,72,49,387.06,1
14870.0,231,13,327.25,0
14871.0,147,58,335.3,1
14873.0,179,28,519.68,0
14875.0,77,47,1465.32,0
14878.0,5,113,1327.24,1
14880.0,46,46,690.59,0
14882.0,3,6,247.9,1
14883.0,9,47,666.0699999999999,1
14885.0,101,15,765.3199999999999,0
14886.0,222,18,364.8,0
14887.0,48,6,1862.0,0
14888.0,176,20,369.2,0
